# Created at 2022-04-21 11:02:18 in PDT somewhere in time. 
1650556938223259904,-0.001360,0.002032,0.002327 
1650556938229903104,-0.002212,-0.001515,0.000257 
1650556938239949824,0.000771,-0.001144,-0.000365 
1650556938249923840,0.001642,0.001899,0.000493 
1650556938259933952,0.000410,-0.002137,0.000175 
1650556938270692864,0.002434,0.000137,0.002256 
1650556938280077824,-0.001295,-0.002959,-0.000501 
1650556938290141184,-0.000309,0.001011,-0.000299 
1650556938300140032,-0.000566,0.002259,0.001104 
1650556938310245888,-0.001294,-0.003735,-0.000592 
1650556938321762048,-0.001300,0.000071,-0.000409 
1650556938330412800,-0.000412,-0.001477,-0.002174 
1650556938340482048,-0.000416,-0.001376,-0.001841 
1650556938350519040,-0.000898,-0.000037,0.000613 
1650556938360472064,0.002561,0.001164,-0.002668 
1650556938372254976,-0.000945,-0.000007,-0.001377 
1650556938380532992,0.001190,0.000476,0.000361 
1650556938390723840,-0.001972,0.001812,-0.000075 
1650556938400573952,0.000622,-0.000390,0.001090 
1650556938410707968,0.000008,0.000011,-0.012800 
1650556938421652992,-0.006592,-0.014721,0.003089 
1650556938431021056,0.001687,-0.002960,-0.005847 
1650556938440876032,-0.000193,0.011196,0.006628 
1650556938450952960,0.001501,-0.003071,0.000700 
1650556938460883968,0.006826,0.014726,0.003037 
1650556938472826880,-0.000025,-0.002387,0.002860 
1650556938481090048,0.007742,0.002771,0.005115 
1650556938491104000,-0.000374,0.002734,0.003150 
1650556938501300992,0.002455,0.000877,-0.009148 
1650556938511435008,-0.003072,-0.001862,0.000738 
1650556938523722240,-0.002601,-0.003855,0.004179 
1650556938531409152,-0.003347,-0.012015,-0.002201 
1650556938541401856,-0.003167,-0.000488,0.067787 
1650556938551806976,0.001305,-0.008316,-0.003998 
1650556938561573120,-0.005148,-0.011123,0.016574 
1650556938573313024,0.000676,-0.001645,0.002942 
1650556938581447168,-0.002001,-0.006898,-0.019672 
1650556938591923968,0.002782,0.017441,0.006730 
1650556938601809920,-0.002077,-0.008350,-0.001316 
1650556938611668224,0.005702,0.020176,0.005070 
1650556938622881792,-0.002102,-0.008091,0.000634 
1650556938632052992,0.008171,0.018919,0.003942 
1650556938641739776,0.002349,-0.003996,0.002647 
1650556938651959808,0.007676,0.005410,0.005439 
1650556938661776128,-0.002677,-0.001097,-0.000028 
1650556938674192896,0.001507,-0.002677,-0.007686 
1650556938681843968,-0.002456,-0.000920,0.000255 
1650556938691993856,-0.003967,-0.000994,0.006305 
1650556938702201856,-0.003177,-0.009881,-0.002084 
1650556938712294144,-0.002962,0.001252,0.062801 
1650556938723036928,-0.001077,-0.006247,-0.004140 
1650556938732270848,-0.004596,-0.008700,0.020829 
1650556938742344960,0.001972,-0.002039,0.000818 
1650556938752539136,-0.001841,-0.009177,-0.019853 
1650556938762432000,0.002195,0.012057,0.008177 
1650556938774437888,-0.001354,-0.007294,-0.003210 
1650556938782464000,0.002663,0.022360,0.005255 
1650556938792754176,-0.002229,-0.007214,0.001775 
1650556938802459904,0.007319,0.019175,0.004733 
1650556938812601088,-0.000272,-0.003847,0.001731 
1650556938823656192,0.008171,0.004956,0.007672 
1650556938832581888,-0.002614,0.001180,0.003810 
1650556938842578944,0.003388,-0.000516,-0.003855 
1650556938852403200,-0.003944,-0.003637,-0.001706 
1650556938862517760,-0.004405,0.001546,0.005570 
1650556938872570880,-0.002393,-0.010930,-0.002373 
1650556938882885888,-0.002000,0.000402,0.063703 
1650556938892952832,-0.000175,-0.011371,-0.004632 
1650556938902959872,-0.005814,-0.011087,0.024499 
1650556938912871936,-0.002004,-0.001361,-0.000449 
1650556938923283200,-0.001861,-0.007708,-0.017912 
1650556938932868096,0.000586,0.011424,0.007821 
1650556938942939904,-0.001931,-0.008152,-0.003844 
1650556938952950016,0.004618,0.022768,0.004160 
1650556938962987008,-0.003401,-0.005065,0.000537 
1650556938973059072,0.007185,0.017462,0.004618 
1650556938983393024,-0.002386,-0.002886,0.004448 
1650556938993628928,0.007059,0.004432,0.006624 
1650556939003144960,-0.002038,-0.005034,0.000260 
1650556939013254144,0.000996,-0.000365,-0.007548 
1650556939025360128,-0.002488,-0.004343,-0.002123 
1650556939033811968,-0.001404,0.001306,0.000830 
1650556939043342080,-0.002976,-0.010861,-0.001855 
1650556939053554944,-0.003813,0.000212,0.064484 
1650556939063701248,-0.001493,-0.011630,-0.002814 
1650556939075355904,-0.005429,-0.010488,0.028130 
1650556939083777792,-0.001890,-0.004333,0.000900 
1650556939093935872,-0.001302,-0.007608,-0.015912 
1650556939103809792,0.003000,0.010747,0.006348 
1650556939114083072,-0.002661,-0.006743,-0.001837 
1650556939125815040,0.005774,0.022290,0.006463 
1650556939134007808,0.000640,-0.006987,0.002898 
1650556939144094976,0.007867,0.020304,0.003660 
1650556939154194944,-0.002316,-0.003263,0.002786 
1650556939164154880,0.005723,0.004058,0.005281 
1650556939175237120,-0.002388,-0.000567,0.000329 
1650556939184451072,0.002536,0.000838,-0.004109 
1650556939194392064,-0.004973,-0.002696,-0.001030 
1650556939204376064,0.001413,0.003404,-0.001997 
1650556939214341120,-0.002698,-0.009478,-0.002423 
1650556939224605952,-0.000996,0.001717,0.059454 
1650556939234391040,0.000163,-0.012375,-0.004518 
1650556939244315136,-0.006997,-0.008107,0.032640 
1650556939254474240,0.001730,-0.002881,-0.000504 
1650556939264233216,-0.003848,-0.008409,-0.017532 
1650556939274657024,0.001343,0.012958,0.007591 
1650556939284441088,-0.003386,-0.004444,-0.004539 
1650556939294692096,0.004939,0.019924,0.004835 
1650556939304864000,-0.000480,-0.007543,0.002453 
1650556939314786816,0.006613,0.019179,0.002529 
1650556939325315840,-0.001817,-0.002374,0.005047 
1650556939334756864,0.005500,0.005612,0.005995 
1650556939344722944,-0.003711,-0.000161,0.001669 
1650556939358363136,-0.002174,-0.003782,-0.002235 
1650556939365027840,-0.004189,-0.003408,-0.001974 
1650556939374981888,-0.001498,-0.001480,-0.002246 
1650556939384852992,-0.001767,-0.006985,-0.000816 
1650556939395518976,-0.002137,-0.002588,0.057795 
1650556939405185024,0.001942,-0.007037,-0.004628 
1650556939415024896,-0.007234,-0.010576,0.036641 
1650556939425981952,0.000292,-0.000577,0.000831 
1650556939435631104,-0.002902,-0.007959,-0.017060 
1650556939445164032,0.001978,0.015506,0.008616 
1650556939455343872,-0.002531,-0.008598,-0.004402 
1650556939465299200,0.006189,0.023508,0.004104 
1650556939475223040,-0.001361,-0.008228,0.000629 
1650556939485403904,0.007795,0.020353,0.002149 
1650556939495369984,-0.001740,-0.006017,0.001617 
1650556939509122816,0.007472,0.007110,0.002998 
1650556939515432960,-0.001436,-0.002643,0.003553 
1650556939526360064,0.002345,0.000674,-0.003365 
1650556939535717888,-0.004996,-0.003476,0.001102 
1650556939545856000,-0.001546,0.001169,-0.007348 
1650556939559164928,-0.003299,-0.008599,-0.002474 
1650556939566216960,-0.001538,-0.000374,0.056141 
1650556939576747776,-0.000136,-0.012046,-0.003637 
1650556939585681920,-0.003559,-0.009013,0.038435 
1650556939596188928,0.000226,-0.004746,-0.000198 
1650556939609719040,-0.002674,-0.008822,-0.018547 
1650556939615995904,0.002632,0.010014,0.008758 
1650556939626616064,-0.001923,-0.004761,-0.007637 
1650556939636183040,0.004410,0.020942,0.003644 
1650556939646352896,-0.001839,-0.007881,0.000926 
1650556939659590912,0.008090,0.017742,0.001541 
1650556939666484736,-0.002523,-0.006505,0.001827 
1650556939676353024,0.009124,0.007958,0.006604 
1650556939686310144,-0.003428,-0.002203,0.001307 
1650556939696402944,0.002187,-0.000350,-0.002301 
1650556939709576960,-0.004675,-0.004167,0.000093 
1650556939716655872,-0.001402,-0.003529,-0.005765 
1650556939726475008,-0.005359,-0.006431,0.000662 
1650556939736743936,-0.002973,0.000209,0.054218 
1650556939746520064,-0.000576,-0.008327,-0.004650 
1650556939760668928,-0.004218,-0.011659,0.043505 
1650556939766614016,0.003522,-0.004874,-0.002205 
1650556939776685056,-0.001833,-0.010937,-0.020443 
1650556939786687744,0.002366,0.010527,0.006175 
1650556939796651008,-0.003937,-0.006669,-0.006435 
1650556939810104832,0.001819,0.021207,0.008483 
1650556939817093888,-0.003314,-0.005204,0.002382 
1650556939826956032,0.007318,0.019720,0.003285 
1650556939836958976,-0.001533,-0.004605,0.003413 
1650556939846912768,0.007188,0.006980,0.005497 
1650556939860475904,-0.000548,-0.002122,0.001362 
1650556939866999040,0.002932,0.003369,-0.002303 
1650556939877354240,-0.006186,-0.002660,-0.002209 
1650556939887561984,-0.002907,0.000997,-0.009023 
1650556939897210112,-0.004445,-0.006220,-0.003091 
1650556939909947904,0.000365,0.001931,0.049528 
1650556939917114880,0.000388,-0.011053,-0.004604 
1650556939927492096,-0.005072,-0.006058,0.045123 
1650556939937388032,-0.000474,-0.004347,-0.002294 
1650556939947276032,-0.002676,-0.012465,-0.014884 
1650556939960008192,0.000390,0.007453,0.006279 
1650556939967489024,0.000776,-0.004395,-0.008872 
1650556939977367040,0.004676,0.019636,0.006174 
1650556939988090112,-0.003400,-0.006675,0.002078 
1650556939997606144,0.007262,0.017050,0.000273 
1650556940011127040,-0.001734,-0.005705,0.002364 
1650556940017722112,0.005953,0.009697,0.005993 
1650556940027795968,-0.001479,-0.000126,0.003280 
1650556940037709824,0.001725,0.000317,-0.002497 
1650556940047649792,-0.003756,-0.004512,0.001393 
1650556940061200128,-0.001155,-0.002323,-0.008079 
1650556940067880192,-0.001974,-0.008200,-0.004839 
1650556940078712832,-0.002484,0.000370,0.046393 
1650556940087776000,-0.001997,-0.010088,-0.004382 
1650556940097839872,-0.003246,-0.009077,0.048021 
1650556940110948096,0.001900,-0.004218,-0.000963 
1650556940118087168,-0.003124,-0.011299,-0.015701 
1650556940128401920,0.001934,0.009365,0.006724 
1650556940138254080,-0.000411,-0.008168,-0.008158 
1650556940148269056,0.002946,0.021688,0.005837 
1650556940160989952,-0.001685,-0.005433,0.001874 
1650556940168529920,0.007111,0.018549,0.002906 
1650556940178478848,-0.001297,-0.004396,0.002121 
1650556940188548096,0.009919,0.007901,0.005654 
1650556940198471168,-0.000971,-0.002703,0.001176 
1650556940210893056,0.000979,0.001836,-0.001540 
